"id","country_id:id","state_id:id","code","name","revision"
mca_area_420205,base.cn,base.state_cn_HB,"420205","铁山区","201904"
mca_area_420222,base.cn,base.state_cn_HB,"420222","阳新县","201904"
mca_area_420281,base.cn,base.state_cn_HB,"420281","大冶市","201904"
mca_area_420300,base.cn,base.state_cn_HB,"420300","十堰市","201904"
mca_area_420302,base.cn,base.state_cn_HB,"420302","茅箭区","201904"
mca_area_420303,base.cn,base.state_cn_HB,"420303","张湾区","201904"
mca_area_420304,base.cn,base.state_cn_HB,"420304","郧阳区","201904"
mca_area_420322,base.cn,base.state_cn_HB,"420322","郧西县","201904"
mca_area_420323,base.cn,base.state_cn_HB,"420323","竹山县","201904"
mca_area_420324,base.cn,base.state_cn_HB,"420324","竹溪县","201904"
mca_area_420325,base.cn,base.state_cn_HB,"420325","房县","201904"
mca_area_420381,base.cn,base.state_cn_HB,"420381","丹江口市","201904"
mca_area_420500,base.cn,base.state_cn_HB,"420500","宜昌市","201904"
mca_area_420502,base.cn,base.state_cn_HB,"420502","西陵区","201904"
mca_area_420503,base.cn,base.state_cn_HB,"420503","伍家岗区","201904"
mca_area_420504,base.cn,base.state_cn_HB,"420504","点军区","201904"
mca_area_420505,base.cn,base.state_cn_HB,"420505","猇亭区","201904"
mca_area_420506,base.cn,base.state_cn_HB,"420506","夷陵区","201904"
mca_area_420525,base.cn,base.state_cn_HB,"420525","远安县","201904"
mca_area_420526,base.cn,base.state_cn_HB,"420526","兴山县","201904"
mca_area_420527,base.cn,base.state_cn_HB,"420527","秭归县","201904"
mca_area_420528,base.cn,base.state_cn_HB,"420528","长阳土家族自治县","201904"
mca_area_420529,base.cn,base.state_cn_HB,"420529","五峰土家族自治县","201904"
mca_area_420581,base.cn,base.state_cn_HB,"420581","宜都市","201904"
mca_area_420582,base.cn,base.state_cn_HB,"420582","当阳市","201904"
mca_area_420583,base.cn,base.state_cn_HB,"420583","枝江市","201904"
mca_area_420600,base.cn,base.state_cn_HB,"420600","襄阳市","201904"
mca_area_420602,base.cn,base.state_cn_HB,"420602","襄城区","201904"
mca_area_420606,base.cn,base.state_cn_HB,"420606","樊城区","201904"
mca_area_420607,base.cn,base.state_cn_HB,"420607","襄州区","201904"
mca_area_420624,base.cn,base.state_cn_HB,"420624","南漳县","201904"
mca_area_420625,base.cn,base.state_cn_HB,"420625","谷城县","201904"
mca_area_420626,base.cn,base.state_cn_HB,"420626","保康县","201904"
mca_area_420682,base.cn,base.state_cn_HB,"420682","老河口市","201904"
mca_area_420683,base.cn,base.state_cn_HB,"420683","枣阳市","201904"
mca_area_420684,base.cn,base.state_cn_HB,"420684","宜城市","201904"
mca_area_420700,base.cn,base.state_cn_HB,"420700","鄂州市","201904"
mca_area_420702,base.cn,base.state_cn_HB,"420702","梁子湖区","201904"
mca_area_420703,base.cn,base.state_cn_HB,"420703","华容区","201904"
mca_area_420704,base.cn,base.state_cn_HB,"420704","鄂城区","201904"
mca_area_420800,base.cn,base.state_cn_HB,"420800","荆门市","201904"
mca_area_420802,base.cn,base.state_cn_HB,"420802","东宝区","201904"
mca_area_420804,base.cn,base.state_cn_HB,"420804","掇刀区","201904"
mca_area_420822,base.cn,base.state_cn_HB,"420822","沙洋县","201904"
mca_area_420881,base.cn,base.state_cn_HB,"420881","钟祥市","201904"
mca_area_420882,base.cn,base.state_cn_HB,"420882","京山市","201904"
mca_area_420900,base.cn,base.state_cn_HB,"420900","孝感市","201904"
mca_area_420902,base.cn,base.state_cn_HB,"420902","孝南区","201904"
mca_area_420921,base.cn,base.state_cn_HB,"420921","孝昌县","201904"
mca_area_420922,base.cn,base.state_cn_HB,"420922","大悟县","201904"
mca_area_420923,base.cn,base.state_cn_HB,"420923","云梦县","201904"
mca_area_420981,base.cn,base.state_cn_HB,"420981","应城市","201904"
mca_area_420982,base.cn,base.state_cn_HB,"420982","安陆市","201904"
mca_area_420984,base.cn,base.state_cn_HB,"420984","汉川市","201904"
mca_area_421000,base.cn,base.state_cn_HB,"421000","荆州市","201904"
mca_area_421002,base.cn,base.state_cn_HB,"421002","沙市区","201904"
mca_area_421003,base.cn,base.state_cn_HB,"421003","荆州区","201904"
mca_area_421022,base.cn,base.state_cn_HB,"421022","公安县","201904"
mca_area_421023,base.cn,base.state_cn_HB,"421023","监利县","201904"
mca_area_421024,base.cn,base.state_cn_HB,"421024","江陵县","201904"
mca_area_421081,base.cn,base.state_cn_HB,"421081","石首市","201904"
mca_area_421083,base.cn,base.state_cn_HB,"421083","洪湖市","201904"
mca_area_421087,base.cn,base.state_cn_HB,"421087","松滋市","201904"
mca_area_421100,base.cn,base.state_cn_HB,"421100","黄冈市","201904"
mca_area_421102,base.cn,base.state_cn_HB,"421102","黄州区","201904"
mca_area_421121,base.cn,base.state_cn_HB,"421121","团风县","201904"
mca_area_421122,base.cn,base.state_cn_HB,"421122","红安县","201904"
mca_area_421123,base.cn,base.state_cn_HB,"421123","罗田县","201904"
mca_area_421124,base.cn,base.state_cn_HB,"421124","英山县","201904"
mca_area_421125,base.cn,base.state_cn_HB,"421125","浠水县","201904"
mca_area_421126,base.cn,base.state_cn_HB,"421126","蕲春县","201904"
mca_area_421127,base.cn,base.state_cn_HB,"421127","黄梅县","201904"
mca_area_421181,base.cn,base.state_cn_HB,"421181","麻城市","201904"
mca_area_421182,base.cn,base.state_cn_HB,"421182","武穴市","201904"
mca_area_421200,base.cn,base.state_cn_HB,"421200","咸宁市","201904"
mca_area_421202,base.cn,base.state_cn_HB,"421202","咸安区","201904"
mca_area_421221,base.cn,base.state_cn_HB,"421221","嘉鱼县","201904"
mca_area_421222,base.cn,base.state_cn_HB,"421222","通城县","201904"
mca_area_421223,base.cn,base.state_cn_HB,"421223","崇阳县","201904"
mca_area_421224,base.cn,base.state_cn_HB,"421224","通山县","201904"
mca_area_421281,base.cn,base.state_cn_HB,"421281","赤壁市","201904"
mca_area_421300,base.cn,base.state_cn_HB,"421300","随州市","201904"
mca_area_421303,base.cn,base.state_cn_HB,"421303","曾都区","201904"
mca_area_421321,base.cn,base.state_cn_HB,"421321","随县","201904"
mca_area_421381,base.cn,base.state_cn_HB,"421381","广水市","201904"
mca_area_422800,base.cn,base.state_cn_HB,"422800","恩施土家族苗族自治州","201904"
mca_area_422801,base.cn,base.state_cn_HB,"422801","恩施市","201904"
mca_area_422802,base.cn,base.state_cn_HB,"422802","利川市","201904"
mca_area_422822,base.cn,base.state_cn_HB,"422822","建始县","201904"
mca_area_422823,base.cn,base.state_cn_HB,"422823","巴东县","201904"
mca_area_422825,base.cn,base.state_cn_HB,"422825","宣恩县","201904"
mca_area_422826,base.cn,base.state_cn_HB,"422826","咸丰县","201904"
mca_area_422827,base.cn,base.state_cn_HB,"422827","来凤县","201904"
mca_area_422828,base.cn,base.state_cn_HB,"422828","鹤峰县","201904"
mca_area_429004,base.cn,base.state_cn_HB,"429004","仙桃市","201904"
mca_area_429005,base.cn,base.state_cn_HB,"429005","潜江市","201904"
mca_area_429006,base.cn,base.state_cn_HB,"429006","天门市","201904"
mca_area_429021,base.cn,base.state_cn_HB,"429021","神农架林区","201904"
mca_area_430000,base.cn,base.state_cn_HN,"430000","湖南省","201904"
mca_area_430100,base.cn,base.state_cn_HN,"430100","长沙市","201904"
mca_area_430102,base.cn,base.state_cn_HN,"430102","芙蓉区","201904"
mca_area_430103,base.cn,base.state_cn_HN,"430103","天心区","201904"
mca_area_430104,base.cn,base.state_cn_HN,"430104","岳麓区","201904"
mca_area_430105,base.cn,base.state_cn_HN,"430105","开福区","201904"
mca_area_430111,base.cn,base.state_cn_HN,"430111","雨花区","201904"
mca_area_430112,base.cn,base.state_cn_HN,"430112","望城区","201904"
mca_area_430121,base.cn,base.state_cn_HN,"430121","长沙县","201904"
mca_area_430181,base.cn,base.state_cn_HN,"430181","浏阳市","201904"
mca_area_430182,base.cn,base.state_cn_HN,"430182","宁乡市","201904"
mca_area_430200,base.cn,base.state_cn_HN,"430200","株洲市","201904"
mca_area_430202,base.cn,base.state_cn_HN,"430202","荷塘区","201904"
mca_area_430203,base.cn,base.state_cn_HN,"430203","芦淞区","201904"
mca_area_430204,base.cn,base.state_cn_HN,"430204","石峰区","201904"
mca_area_430211,base.cn,base.state_cn_HN,"430211","天元区","201904"
mca_area_430212,base.cn,base.state_cn_HN,"430212","渌口区","201904"
mca_area_430223,base.cn,base.state_cn_HN,"430223","攸县","201904"
mca_area_430224,base.cn,base.state_cn_HN,"430224","茶陵县","201904"
mca_area_430225,base.cn,base.state_cn_HN,"430225","炎陵县","201904"
mca_area_430281,base.cn,base.state_cn_HN,"430281","醴陵市","201904"
mca_area_430300,base.cn,base.state_cn_HN,"430300","湘潭市","201904"
mca_area_430302,base.cn,base.state_cn_HN,"430302","雨湖区","201904"
mca_area_430304,base.cn,base.state_cn_HN,"430304","岳塘区","201904"
mca_area_430321,base.cn,base.state_cn_HN,"430321","湘潭县","201904"
mca_area_430381,base.cn,base.state_cn_HN,"430381","湘乡市","201904"
mca_area_430382,base.cn,base.state_cn_HN,"430382","韶山市","201904"
mca_area_430400,base.cn,base.state_cn_HN,"430400","衡阳市","201904"
mca_area_430405,base.cn,base.state_cn_HN,"430405","珠晖区","201904"
mca_area_430406,base.cn,base.state_cn_HN,"430406","雁峰区","201904"
mca_area_430407,base.cn,base.state_cn_HN,"430407","石鼓区","201904"
mca_area_430408,base.cn,base.state_cn_HN,"430408","蒸湘区","201904"
mca_area_430412,base.cn,base.state_cn_HN,"430412","南岳区","201904"
mca_area_430421,base.cn,base.state_cn_HN,"430421","衡阳县","201904"
mca_area_430422,base.cn,base.state_cn_HN,"430422","衡南县","201904"
mca_area_430423,base.cn,base.state_cn_HN,"430423","衡山县","201904"
mca_area_430424,base.cn,base.state_cn_HN,"430424","衡东县","201904"
mca_area_430426,base.cn,base.state_cn_HN,"430426","祁东县","201904"
mca_area_430481,base.cn,base.state_cn_HN,"430481","耒阳市","201904"
mca_area_430482,base.cn,base.state_cn_HN,"430482","常宁市","201904"
mca_area_430500,base.cn,base.state_cn_HN,"430500","邵阳市","201904"
mca_area_430502,base.cn,base.state_cn_HN,"430502","双清区","201904"
mca_area_430503,base.cn,base.state_cn_HN,"430503","大祥区","201904"
mca_area_430511,base.cn,base.state_cn_HN,"430511","北塔区","201904"
mca_area_430521,base.cn,base.state_cn_HN,"430521","邵东县","201904"
mca_area_430522,base.cn,base.state_cn_HN,"430522","新邵县","201904"
mca_area_430523,base.cn,base.state_cn_HN,"430523","邵阳县","201904"
mca_area_430524,base.cn,base.state_cn_HN,"430524","隆回县","201904"
mca_area_430525,base.cn,base.state_cn_HN,"430525","洞口县","201904"
mca_area_430527,base.cn,base.state_cn_HN,"430527","绥宁县","201904"
mca_area_430528,base.cn,base.state_cn_HN,"430528","新宁县","201904"
mca_area_430529,base.cn,base.state_cn_HN,"430529","城步苗族自治县","201904"
mca_area_430581,base.cn,base.state_cn_HN,"430581","武冈市","201904"
mca_area_430600,base.cn,base.state_cn_HN,"430600","岳阳市","201904"
mca_area_430602,base.cn,base.state_cn_HN,"430602","岳阳楼区","201904"
mca_area_430603,base.cn,base.state_cn_HN,"430603","云溪区","201904"
mca_area_430611,base.cn,base.state_cn_HN,"430611","君山区","201904"
mca_area_430621,base.cn,base.state_cn_HN,"430621","岳阳县","201904"
mca_area_430623,base.cn,base.state_cn_HN,"430623","华容县","201904"
mca_area_430624,base.cn,base.state_cn_HN,"430624","湘阴县","201904"
mca_area_430626,base.cn,base.state_cn_HN,"430626","平江县","201904"
mca_area_430681,base.cn,base.state_cn_HN,"430681","汨罗市","201904"
mca_area_430682,base.cn,base.state_cn_HN,"430682","临湘市","201904"
mca_area_430700,base.cn,base.state_cn_HN,"430700","常德市","201904"
mca_area_430702,base.cn,base.state_cn_HN,"430702","武陵区","201904"
mca_area_430703,base.cn,base.state_cn_HN,"430703","鼎城区","201904"
mca_area_430721,base.cn,base.state_cn_HN,"430721","安乡县","201904"
mca_area_430722,base.cn,base.state_cn_HN,"430722","汉寿县","201904"
mca_area_430723,base.cn,base.state_cn_HN,"430723","澧县","201904"
mca_area_430724,base.cn,base.state_cn_HN,"430724","临澧县","201904"
mca_area_430725,base.cn,base.state_cn_HN,"430725","桃源县","201904"
mca_area_430726,base.cn,base.state_cn_HN,"430726","石门县","201904"
mca_area_430781,base.cn,base.state_cn_HN,"430781","津市市","201904"
mca_area_430800,base.cn,base.state_cn_HN,"430800","张家界市","201904"
mca_area_430802,base.cn,base.state_cn_HN,"430802","永定区","201904"
mca_area_430811,base.cn,base.state_cn_HN,"430811","武陵源区","201904"
mca_area_430821,base.cn,base.state_cn_HN,"430821","慈利县","201904"
mca_area_430822,base.cn,base.state_cn_HN,"430822","桑植县","201904"
mca_area_430900,base.cn,base.state_cn_HN,"430900","益阳市","201904"
mca_area_430902,base.cn,base.state_cn_HN,"430902","资阳区","201904"
mca_area_430903,base.cn,base.state_cn_HN,"430903","赫山区","201904"
mca_area_430921,base.cn,base.state_cn_HN,"430921","南县","201904"
mca_area_430922,base.cn,base.state_cn_HN,"430922","桃江县","201904"
mca_area_430923,base.cn,base.state_cn_HN,"430923","安化县","201904"
mca_area_430981,base.cn,base.state_cn_HN,"430981","沅江市","201904"
mca_area_431000,base.cn,base.state_cn_HN,"431000","郴州市","201904"
mca_area_431002,base.cn,base.state_cn_HN,"431002","北湖区","201904"
mca_area_431003,base.cn,base.state_cn_HN,"431003","苏仙区","201904"
mca_area_431021,base.cn,base.state_cn_HN,"431021","桂阳县","201904"
mca_area_431022,base.cn,base.state_cn_HN,"431022","宜章县","201904"
mca_area_431023,base.cn,base.state_cn_HN,"431023","永兴县","201904"
mca_area_431024,base.cn,base.state_cn_HN,"431024","嘉禾县","201904"
mca_area_431025,base.cn,base.state_cn_HN,"431025","临武县","201904"
mca_area_431026,base.cn,base.state_cn_HN,"431026","汝城县","201904"
mca_area_431027,base.cn,base.state_cn_HN,"431027","桂东县","201904"
mca_area_431028,base.cn,base.state_cn_HN,"431028","安仁县","201904"
mca_area_431081,base.cn,base.state_cn_HN,"431081","资兴市","201904"
mca_area_431100,base.cn,base.state_cn_HN,"431100","永州市","201904"
mca_area_431102,base.cn,base.state_cn_HN,"431102","零陵区","201904"
mca_area_431103,base.cn,base.state_cn_HN,"431103","冷水滩区","201904"
mca_area_431121,base.cn,base.state_cn_HN,"431121","祁阳县","201904"
mca_area_431122,base.cn,base.state_cn_HN,"431122","东安县","201904"
mca_area_431123,base.cn,base.state_cn_HN,"431123","双牌县","201904"
mca_area_431124,base.cn,base.state_cn_HN,"431124","道县","201904"
mca_area_431125,base.cn,base.state_cn_HN,"431125","江永县","201904"
mca_area_431126,base.cn,base.state_cn_HN,"431126","宁远县","201904"
mca_area_431127,base.cn,base.state_cn_HN,"431127","蓝山县","201904"
mca_area_431128,base.cn,base.state_cn_HN,"431128","新田县","201904"
mca_area_431129,base.cn,base.state_cn_HN,"431129","江华瑶族自治县","201904"
mca_area_431200,base.cn,base.state_cn_HN,"431200","怀化市","201904"
mca_area_431202,base.cn,base.state_cn_HN,"431202","鹤城区","201904"
mca_area_431221,base.cn,base.state_cn_HN,"431221","中方县","201904"
mca_area_431222,base.cn,base.state_cn_HN,"431222","沅陵县","201904"
mca_area_431223,base.cn,base.state_cn_HN,"431223","辰溪县","201904"
mca_area_431224,base.cn,base.state_cn_HN,"431224","溆浦县","201904"
mca_area_431225,base.cn,base.state_cn_HN,"431225","会同县","201904"
mca_area_431226,base.cn,base.state_cn_HN,"431226","麻阳苗族自治县","201904"
mca_area_431227,base.cn,base.state_cn_HN,"431227","新晃侗族自治县","201904"
mca_area_431228,base.cn,base.state_cn_HN,"431228","芷江侗族自治县","201904"
mca_area_431229,base.cn,base.state_cn_HN,"431229","靖州苗族侗族自治县","201904"
mca_area_431230,base.cn,base.state_cn_HN,"431230","通道侗族自治县","201904"
mca_area_431281,base.cn,base.state_cn_HN,"431281","洪江市","201904"
mca_area_431300,base.cn,base.state_cn_HN,"431300","娄底市","201904"
mca_area_431302,base.cn,base.state_cn_HN,"431302","娄星区","201904"
mca_area_431321,base.cn,base.state_cn_HN,"431321","双峰县","201904"
mca_area_431322,base.cn,base.state_cn_HN,"431322","新化县","201904"
mca_area_431381,base.cn,base.state_cn_HN,"431381","冷水江市","201904"
mca_area_431382,base.cn,base.state_cn_HN,"431382","涟源市","201904"
mca_area_433100,base.cn,base.state_cn_HN,"433100","湘西土家族苗族自治州","201904"
mca_area_433101,base.cn,base.state_cn_HN,"433101","吉首市","201904"
mca_area_433122,base.cn,base.state_cn_HN,"433122","泸溪县","201904"
mca_area_433123,base.cn,base.state_cn_HN,"433123","凤凰县","201904"
mca_area_433124,base.cn,base.state_cn_HN,"433124","花垣县","201904"
mca_area_433125,base.cn,base.state_cn_HN,"433125","保靖县","201904"
mca_area_433126,base.cn,base.state_cn_HN,"433126","古丈县","201904"
mca_area_433127,base.cn,base.state_cn_HN,"433127","永顺县","201904"
mca_area_433130,base.cn,base.state_cn_HN,"433130","龙山县","201904"
mca_area_440000,base.cn,base.state_cn_GD,"440000","广东省","201904"
mca_area_440100,base.cn,base.state_cn_GD,"440100","广州市","201904"
mca_area_440103,base.cn,base.state_cn_GD,"440103","荔湾区","201904"
mca_area_440104,base.cn,base.state_cn_GD,"440104","越秀区","201904"
mca_area_440105,base.cn,base.state_cn_GD,"440105","海珠区","201904"
mca_area_440106,base.cn,base.state_cn_GD,"440106","天河区","201904"
mca_area_440111,base.cn,base.state_cn_GD,"440111","白云区","201904"
mca_area_440112,base.cn,base.state_cn_GD,"440112","黄埔区","201904"
mca_area_440113,base.cn,base.state_cn_GD,"440113","番禺区","201904"
mca_area_440114,base.cn,base.state_cn_GD,"440114","花都区","201904"
mca_area_440115,base.cn,base.state_cn_GD,"440115","南沙区","201904"
mca_area_440117,base.cn,base.state_cn_GD,"440117","从化区","201904"
mca_area_440118,base.cn,base.state_cn_GD,"440118","增城区","201904"
mca_area_440200,base.cn,base.state_cn_GD,"440200","韶关市","201904"
mca_area_440203,base.cn,base.state_cn_GD,"440203","武江区","201904"
mca_area_440204,base.cn,base.state_cn_GD,"440204","浈江区","201904"
mca_area_440205,base.cn,base.state_cn_GD,"440205","曲江区","201904"
mca_area_440222,base.cn,base.state_cn_GD,"440222","始兴县","201904"
mca_area_440224,base.cn,base.state_cn_GD,"440224","仁化县","201904"
mca_area_440229,base.cn,base.state_cn_GD,"440229","翁源县","201904"
mca_area_440232,base.cn,base.state_cn_GD,"440232","乳源瑶族自治县","201904"
mca_area_440233,base.cn,base.state_cn_GD,"440233","新丰县","201904"
mca_area_440281,base.cn,base.state_cn_GD,"440281","乐昌市","201904"
mca_area_440282,base.cn,base.state_cn_GD,"440282","南雄市","201904"
mca_area_440300,base.cn,base.state_cn_GD,"440300","深圳市","201904"
mca_area_440303,base.cn,base.state_cn_GD,"440303","罗湖区","201904"
mca_area_440304,base.cn,base.state_cn_GD,"440304","福田区","201904"
mca_area_440305,base.cn,base.state_cn_GD,"440305","南山区","201904"
mca_area_440306,base.cn,base.state_cn_GD,"440306","宝安区","201904"
mca_area_440307,base.cn,base.state_cn_GD,"440307","龙岗区","201904"
mca_area_440308,base.cn,base.state_cn_GD,"440308","盐田区","201904"
mca_area_440309,base.cn,base.state_cn_GD,"440309","龙华区","201904"
mca_area_440310,base.cn,base.state_cn_GD,"440310","坪山区","201904"
mca_area_440311,base.cn,base.state_cn_GD,"440311","光明区","201904"
mca_area_440400,base.cn,base.state_cn_GD,"440400","珠海市","201904"
mca_area_440402,base.cn,base.state_cn_GD,"440402","香洲区","201904"
mca_area_440403,base.cn,base.state_cn_GD,"440403","斗门区","201904"
mca_area_440404,base.cn,base.state_cn_GD,"440404","金湾区","201904"
mca_area_440500,base.cn,base.state_cn_GD,"440500","汕头市","201904"
mca_area_440507,base.cn,base.state_cn_GD,"440507","龙湖区","201904"
mca_area_440511,base.cn,base.state_cn_GD,"440511","金平区","201904"
mca_area_440512,base.cn,base.state_cn_GD,"440512","濠江区","201904"
mca_area_440513,base.cn,base.state_cn_GD,"440513","潮阳区","201904"
mca_area_440514,base.cn,base.state_cn_GD,"440514","潮南区","201904"
mca_area_440515,base.cn,base.state_cn_GD,"440515","澄海区","201904"
mca_area_440523,base.cn,base.state_cn_GD,"440523","南澳县","201904"
mca_area_440600,base.cn,base.state_cn_GD,"440600","佛山市","201904"
mca_area_440604,base.cn,base.state_cn_GD,"440604","禅城区","201904"
mca_area_440605,base.cn,base.state_cn_GD,"440605","南海区","201904"
mca_area_440606,base.cn,base.state_cn_GD,"440606","顺德区","201904"
mca_area_440607,base.cn,base.state_cn_GD,"440607","三水区","201904"
mca_area_440608,base.cn,base.state_cn_GD,"440608","高明区","201904"
mca_area_440700,base.cn,base.state_cn_GD,"440700","江门市","201904"
mca_area_440703,base.cn,base.state_cn_GD,"440703","蓬江区","201904"
mca_area_440704,base.cn,base.state_cn_GD,"440704","江海区","201904"
mca_area_440705,base.cn,base.state_cn_GD,"440705","新会区","201904"
mca_area_440781,base.cn,base.state_cn_GD,"440781","台山市","201904"
mca_area_440783,base.cn,base.state_cn_GD,"440783","开平市","201904"
mca_area_440784,base.cn,base.state_cn_GD,"440784","鹤山市","201904"
mca_area_440785,base.cn,base.state_cn_GD,"440785","恩平市","201904"
mca_area_440800,base.cn,base.state_cn_GD,"440800","湛江市","201904"
mca_area_440802,base.cn,base.state_cn_GD,"440802","赤坎区","201904"
mca_area_440803,base.cn,base.state_cn_GD,"440803","霞山区","201904"
mca_area_440804,base.cn,base.state_cn_GD,"440804","坡头区","201904"
mca_area_440811,base.cn,base.state_cn_GD,"440811","麻章区","201904"
mca_area_440823,base.cn,base.state_cn_GD,"440823","遂溪县","201904"
mca_area_440825,base.cn,base.state_cn_GD,"440825","徐闻县","201904"
mca_area_440881,base.cn,base.state_cn_GD,"440881","廉江市","201904"
mca_area_440882,base.cn,base.state_cn_GD,"440882","雷州市","201904"
mca_area_440883,base.cn,base.state_cn_GD,"440883","吴川市","201904"
mca_area_440900,base.cn,base.state_cn_GD,"440900","茂名市","201904"
mca_area_440902,base.cn,base.state_cn_GD,"440902","茂南区","201904"
mca_area_440904,base.cn,base.state_cn_GD,"440904","电白区","201904"
mca_area_440981,base.cn,base.state_cn_GD,"440981","高州市","201904"
mca_area_440982,base.cn,base.state_cn_GD,"440982","化州市","201904"
mca_area_440983,base.cn,base.state_cn_GD,"440983","信宜市","201904"
mca_area_441200,base.cn,base.state_cn_GD,"441200","肇庆市","201904"
mca_area_441202,base.cn,base.state_cn_GD,"441202","端州区","201904"
mca_area_441203,base.cn,base.state_cn_GD,"441203","鼎湖区","201904"
mca_area_441204,base.cn,base.state_cn_GD,"441204","高要区","201904"
mca_area_441223,base.cn,base.state_cn_GD,"441223","广宁县","201904"
mca_area_441224,base.cn,base.state_cn_GD,"441224","怀集县","201904"
mca_area_441225,base.cn,base.state_cn_GD,"441225","封开县","201904"
mca_area_441226,base.cn,base.state_cn_GD,"441226","德庆县","201904"
mca_area_441284,base.cn,base.state_cn_GD,"441284","四会市","201904"
mca_area_441300,base.cn,base.state_cn_GD,"441300","惠州市","201904"
mca_area_441302,base.cn,base.state_cn_GD,"441302","惠城区","201904"
mca_area_441303,base.cn,base.state_cn_GD,"441303","惠阳区","201904"
mca_area_441322,base.cn,base.state_cn_GD,"441322","博罗县","201904"
mca_area_441323,base.cn,base.state_cn_GD,"441323","惠东县","201904"
mca_area_441324,base.cn,base.state_cn_GD,"441324","龙门县","201904"
mca_area_441400,base.cn,base.state_cn_GD,"441400","梅州市","201904"
mca_area_441402,base.cn,base.state_cn_GD,"441402","梅江区","201904"
mca_area_441403,base.cn,base.state_cn_GD,"441403","梅县区","201904"
mca_area_441422,base.cn,base.state_cn_GD,"441422","大埔县","201904"
mca_area_441423,base.cn,base.state_cn_GD,"441423","丰顺县","201904"
mca_area_441424,base.cn,base.state_cn_GD,"441424","五华县","201904"
mca_area_441426,base.cn,base.state_cn_GD,"441426","平远县","201904"
mca_area_441427,base.cn,base.state_cn_GD,"441427","蕉岭县","201904"
mca_area_441481,base.cn,base.state_cn_GD,"441481","兴宁市","201904"
mca_area_441500,base.cn,base.state_cn_GD,"441500","汕尾市","201904"
mca_area_441502,base.cn,base.state_cn_GD,"441502","城区","201904"
mca_area_441521,base.cn,base.state_cn_GD,"441521","海丰县","201904"
mca_area_441523,base.cn,base.state_cn_GD,"441523","陆河县","201904"
mca_area_441581,base.cn,base.state_cn_GD,"441581","陆丰市","201904"
mca_area_441600,base.cn,base.state_cn_GD,"441600","河源市","201904"
mca_area_441602,base.cn,base.state_cn_GD,"441602","源城区","201904"
mca_area_441621,base.cn,base.state_cn_GD,"441621","紫金县","201904"
mca_area_441622,base.cn,base.state_cn_GD,"441622","龙川县","201904"
mca_area_441623,base.cn,base.state_cn_GD,"441623","连平县","201904"
mca_area_441624,base.cn,base.state_cn_GD,"441624","和平县","201904"
mca_area_441625,base.cn,base.state_cn_GD,"441625","东源县","201904"
mca_area_441700,base.cn,base.state_cn_GD,"441700","阳江市","201904"
mca_area_441702,base.cn,base.state_cn_GD,"441702","江城区","201904"
mca_area_441704,base.cn,base.state_cn_GD,"441704","阳东区","201904"
mca_area_441721,base.cn,base.state_cn_GD,"441721","阳西县","201904"
mca_area_441781,base.cn,base.state_cn_GD,"441781","阳春市","201904"
mca_area_441800,base.cn,base.state_cn_GD,"441800","清远市","201904"
mca_area_441802,base.cn,base.state_cn_GD,"441802","清城区","201904"
mca_area_441803,base.cn,base.state_cn_GD,"441803","清新区","201904"
mca_area_441821,base.cn,base.state_cn_GD,"441821","佛冈县","201904"
mca_area_441823,base.cn,base.state_cn_GD,"441823","阳山县","201904"
mca_area_441825,base.cn,base.state_cn_GD,"441825","连山壮族瑶族自治县","201904"
mca_area_441826,base.cn,base.state_cn_GD,"441826","连南瑶族自治县","201904"
mca_area_441881,base.cn,base.state_cn_GD,"441881","英德市","201904"
mca_area_441882,base.cn,base.state_cn_GD,"441882","连州市","201904"
mca_area_441900,base.cn,base.state_cn_GD,"441900","东莞市","201904"
mca_area_442000,base.cn,base.state_cn_GD,"442000","中山市","201904"
mca_area_445100,base.cn,base.state_cn_GD,"445100","潮州市","201904"
mca_area_445102,base.cn,base.state_cn_GD,"445102","湘桥区","201904"
mca_area_445103,base.cn,base.state_cn_GD,"445103","潮安区","201904"
mca_area_445122,base.cn,base.state_cn_GD,"445122","饶平县","201904"
mca_area_445200,base.cn,base.state_cn_GD,"445200","揭阳市","201904"
mca_area_445202,base.cn,base.state_cn_GD,"445202","榕城区","201904"
mca_area_445203,base.cn,base.state_cn_GD,"445203","揭东区","201904"
mca_area_445222,base.cn,base.state_cn_GD,"445222","揭西县","201904"
mca_area_445224,base.cn,base.state_cn_GD,"445224","惠来县","201904"
mca_area_445281,base.cn,base.state_cn_GD,"445281","普宁市","201904"
mca_area_445300,base.cn,base.state_cn_GD,"445300","云浮市","201904"
mca_area_445302,base.cn,base.state_cn_GD,"445302","云城区","201904"
mca_area_445303,base.cn,base.state_cn_GD,"445303","云安区","201904"
mca_area_445321,base.cn,base.state_cn_GD,"445321","新兴县","201904"
mca_area_445322,base.cn,base.state_cn_GD,"445322","郁南县","201904"
mca_area_445381,base.cn,base.state_cn_GD,"445381","罗定市","201904"
mca_area_450000,base.cn,base.state_cn_GX,"450000","广西壮族自治区","201904"
mca_area_450100,base.cn,base.state_cn_GX,"450100","南宁市","201904"
mca_area_450102,base.cn,base.state_cn_GX,"450102","兴宁区","201904"
mca_area_450103,base.cn,base.state_cn_GX,"450103","青秀区","201904"
mca_area_450105,base.cn,base.state_cn_GX,"450105","江南区","201904"
mca_area_450107,base.cn,base.state_cn_GX,"450107","西乡塘区","201904"
